"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
914476050,90,"RL",78,10530,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",6,5,1977,1977,"Gable","CompShg","Plywood","ImStucc","BrkFace",90,"TA","TA","CBlock","Gd","TA","Gd","GLQ",975,"Unf",0,0,975,"GasA","TA","Y","SBrkr",1004,0,0,1004,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1977,"Unf",2,504,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",135000
907262020,60,"RL",65,8158,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",214,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,860,860,"GasA","Ex","Y","SBrkr",860,869,0,1729,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2002,"Fin",2,542,"TA","TA","Y",386,63,0,0,0,0,NA,NA,NA,0,8,2007,"WD ","Normal",200000
535452140,20,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","Gd","No","ALQ",630,"BLQ",102,0,732,"GasA","TA","Y","SBrkr",732,0,0,732,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1952,"Unf",1,240,"TA","TA","Y",0,68,0,0,0,0,NA,NA,NA,0,9,2009,"WD ","Normal",118900
527301320,60,"RL",94,13005,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1980,1980,"Gable","CompShg","CemntBd","CmentBd","BrkFace",278,"Gd","TA","CBlock","Gd","TA","No","GLQ",692,"Unf",0,153,845,"GasA","TA","Y","SBrkr",1153,1200,0,2353,1,0,2,1,4,1,"Ex",10,"Typ",1,"TA","Attchd",1983,"RFn",2,484,"TA","TA","Y",288,195,0,0,0,0,NA,"GdPrv",NA,0,8,2009,"WD ","Normal",260000
527451110,160,"RM",24,2368,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"TA","TA","CBlock","TA","TA","No","LwQ",765,"Unf",0,0,765,"GasA","TA","Y","SBrkr",765,600,0,1365,0,0,1,1,3,1,"TA",7,"Min1",0,NA,"Attchd",1970,"Unf",2,440,"TA","TA","Y",0,36,0,0,0,0,NA,NA,NA,0,5,2009,"WD ","Normal",125000
532376040,20,"RL",85,6970,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,5,1961,1961,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",932,"Unf",0,108,1040,"GasA","TA","Y","SBrkr",1120,0,0,1120,1,0,1,1,3,1,"Fa",5,"Typ",0,NA,"Attchd",1961,"RFn",2,544,"TA","TA","Y",168,0,0,0,0,0,NA,NA,"Shed",400,5,2007,"WD ","Normal",129000
528228555,20,"RL",53,3710,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1266,1266,"GasA","Ex","Y","SBrkr",1266,0,0,1266,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,NA,NA,NA,0,8,2007,"New","Partial",185485
909254070,70,"RL",54,7588,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,6,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","Fa","TA","No","LwQ",352,"Unf",0,441,793,"GasA","Gd","Y","SBrkr",901,901,0,1802,0,0,1,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1920,"Unf",1,216,"Fa","TA","Y",0,0,40,0,0,0,NA,NA,NA,0,7,2006,"WD ","Normal",200100
909277090,20,"RL",80,14680,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,4,1960,1960,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",793,"Unf",0,480,1273,"GasA","Ex","Y","SBrkr",1273,0,0,1273,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1960,"Unf",1,307,"TA","TA","Y",483,0,0,0,115,0,NA,"MnPrv",NA,0,6,2009,"WD ","Normal",155000
527158090,80,"RL",NA,10147,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",6,5,1994,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",32,"TA","TA","PConc","Gd","TA","No","LwQ",186,"Unf",0,206,392,"GasA","Gd","Y","SBrkr",924,770,0,1694,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1994,"Fin",2,398,"TA","TA","Y",256,64,0,0,0,0,NA,"MnPrv",NA,0,3,2007,"WD ","Normal",160000
907227300,20,"RL",60,7200,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",632,"Unf",0,148,780,"GasA","Ex","Y","SBrkr",780,0,0,780,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1973,"Unf",1,352,"TA","TA","Y",196,0,0,0,0,0,NA,"MnPrv",NA,0,1,2008,"WD ","Normal",124900
533253160,120,"RL",40,3876,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Greens","Norm","Norm","Twnhs","1Story",8,5,1978,1978,"Gable","CompShg","Wd Sdng","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",652,"Rec",526,48,1226,"GasA","TA","Y","SBrkr",1226,0,0,1226,1,0,1,0,1,1,"Gd",4,"Typ",1,"TA","Attchd",1978,"Fin",2,484,"TA","TA","Y",133,60,0,0,0,0,NA,NA,NA,0,7,2006,"WD ","Normal",170000
532354090,85,"RL",88,11782,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA","TA","Y","SBrkr",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,"Min2",0,NA,"Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,NA,"MnPrv","Shed",400,6,2010,"WD ","Normal",148000
535457010,20,"RL",87,10000,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",261,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1116,1116,"GasA","TA","Y","SBrkr",1116,0,0,1116,0,0,1,1,3,1,"TA",5,"Typ",0,NA,"Attchd",1962,"Unf",2,440,"TA","TA","Y",0,0,0,0,385,0,NA,NA,NA,0,2,2010,"WD ","Normal",160000
916384080,20,"RL",64,9037,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",32,"Gd","TA","PConc","Gd","TA","Av","GLQ",428,"Unf",0,1048,1476,"GasA","Ex","Y","SBrkr",1484,0,0,1484,0,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,472,"TA","TA","Y",120,33,0,0,0,0,NA,NA,NA,0,12,2007,"WD ","Normal",265900
911226010,30,"C (all)",120,18000,"Grvl",NA,"Reg","Low","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",3,4,1935,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Fa","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,894,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1994,"RFn",3,1248,"TA","TA","Y",0,20,0,0,0,0,NA,NA,"Shed",560,8,2008,"ConLD","Normal",81000
906380110,60,"RL",133,11003,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1308,1308,"GasA","Ex","Y","SBrkr",1308,568,0,1876,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"BuiltIn",2005,"RFn",3,848,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial",229800
905106170,20,"RL",65,7832,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",775,"Unf",0,89,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1969,"Unf",1,280,"TA","TA","Y",226,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",137250
534475185,20,"RL",128,12160,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,4,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",90,"TA","TA","CBlock","TA","TA","No","BLQ",1024,"Unf",0,481,1505,"GasA","Ex","Y","SBrkr",1505,0,0,1505,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1953,"RFn",2,505,"TA","TA","Y",0,0,0,162,0,0,NA,NA,NA,0,2,2009,"WD ","Normal",149500
903235010,70,"RM",60,6155,"Pave",NA,"IR1","Lvl","AllPub","FR3","Gtl","BrkSide","RRNn","Feedr","1Fam","2Story",6,8,1920,1999,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","Fa","Mn","Unf",0,"Unf",0,611,611,"GasA","Ex","Y","SBrkr",751,611,0,1362,0,0,2,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1920,"Fin",2,502,"TA","Fa","Y",0,0,84,0,0,0,NA,NA,NA,0,6,2008,"WD ","Normal",128000
534277060,20,"RL",77,8593,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1957,1957,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",288,"Unf",0,619,907,"GasA","Ex","Y","SBrkr",907,0,0,907,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1964,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD ","Normal",109008
528290090,60,"RL",NA,7750,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","",NA,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,707,707,"GasA","Ex","Y","SBrkr",707,707,0,1414,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"Fin",2,403,"TA","TA","Y",100,35,0,0,0,0,NA,NA,NA,0,4,2008,"WD ","Normal",176000
528477070,60,"FV",84,10603,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",121,"Gd","TA","PConc","Ex","Gd","No","GLQ",682,"Unf",0,218,900,"GasA","Ex","Y","SBrkr",909,886,0,1795,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,782,"TA","TA","Y",168,45,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",270000
905452040,60,"RL",50,9350,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,1946,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",342,"Unf",0,405,747,"GasA","Ex","Y","SBrkr",892,747,0,1639,0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1946,"Unf",1,240,"TA","TA","Y",0,50,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",154400
906380050,60,"RL",68,10769,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,846,866,"GasA","Ex","Y","SBrkr",866,902,0,1768,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"RFn",2,578,"TA","TA","Y",144,105,0,0,0,0,NA,NA,NA,0,4,2009,"WD ","Normal",212000
528456220,60,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,768,768,"GasA","Ex","Y","SBrkr",786,804,0,1590,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2008,"RFn",2,676,"TA","TA","Y",0,30,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal",210000
905226170,20,"RL",85,13770,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1958,1998,"Gable","CompShg","Plywood","Plywood","BrkFace",340,"TA","TA","CBlock","TA","TA","Mn","Rec",190,"BLQ",873,95,1158,"GasA","TA","Y","SBrkr",1176,0,0,1176,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1958,"Unf",1,303,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2007,"VWD","Normal",137000
902136110,50,"RM",44,5914,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,9,1890,1996,"Gable","CompShg","Wd Sdng","HdBoard","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,684,684,"GasA","Gd","Y","SBrkr",684,396,0,1080,0,0,1,0,3,1,"Gd",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,165,30,0,0,0,NA,NA,NA,0,9,2008,"WD ","Normal",95000
905352030,60,"RL",83,10005,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,5,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",299,"TA","TA","CBlock","Gd","TA","No","BLQ",392,"Unf",0,768,1160,"GasA","Ex","Y","SBrkr",1156,866,0,2022,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1977,"Fin",2,505,"TA","TA","Y",288,117,0,0,0,0,NA,NA,NA,0,3,2008,"WD ","Normal",192000
906426060,50,"RL",NA,159000,"Pave",NA,"IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1.5Fin",6,7,1958,2006,"Gable","CompShg","Wd Sdng","HdBoard","BrkCmn",472,"Gd","TA","CBlock","Gd","TA","Gd","Rec",697,"Unf",0,747,1444,"GasA","Gd","Y","SBrkr",1444,700,0,2144,0,1,2,0,4,1,"Gd",7,"Typ",2,"TA","Attchd",1958,"Fin",2,389,"TA","TA","Y",0,98,0,0,0,0,NA,NA,"Shed",500,6,2007,"WD ","Normal",277000
535301160,90,"RL",70,8078,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",260,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1560,1560,"GasA","TA","Y","SBrkr",1560,0,0,1560,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1958,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,12,2007,"WD ","Normal",128600
916176125,20,"RL",150,215245,"Pave",NA,"IR3","Low","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",7,5,1965,1965,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1236,"Rec",820,80,2136,"GasW","TA","Y","SBrkr",2036,0,0,2036,2,0,2,0,3,1,"TA",8,"Typ",2,"Gd","Attchd",1965,"RFn",2,513,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal",375000
906230010,90,"RL",NA,11855,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",7,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",23,"TA","TA","PConc","Ex","TA","No","GLQ",820,"Unf",0,348,1168,"GasA","Ex","Y","SBrkr",1168,1619,0,2787,2,0,4,2,6,2,"TA",8,"Typ",2,"TA","BuiltIn",2000,"Fin",4,820,"TA","TA","Y",312,0,0,0,0,0,NA,NA,NA,0,10,2009,"WD ","Normal",269500
531451030,120,"RL",50,8012,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1992,1992,"Gable","CompShg","Plywood","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",430,"Unf",0,1145,1575,"GasA","Gd","Y","SBrkr",1575,0,0,1575,1,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1992,"RFn",2,529,"TA","TA","Y",0,0,52,0,0,0,NA,NA,NA,0,7,2007,"WD ","Normal",179200
902125020,70,"RM",50,9000,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",5,6,1880,1991,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,636,636,"GasA","TA","Y","FuseA",1089,661,0,1750,0,0,1,0,3,1,"Ex",8,"Typ",0,NA,"Detchd",1937,"Unf",1,240,"Fa","Po","N",0,0,293,0,0,0,NA,"MnPrv",NA,0,6,2006,"WD ","Abnorml",124000
902206220,50,"RM",69,11851,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,7,1948,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",780,"Unf",0,247,1027,"GasA","Ex","Y","SBrkr",1027,606,0,1633,0,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1948,"Unf",1,240,"TA","TA","Y",0,100,126,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",129000
526302040,20,"RL",85,10533,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1956,1956,"Hip","CompShg","VinylSd","VinylSd","BrkFace",244,"TA","Gd","CBlock","TA","TA","No","Rec",773,"Unf",0,235,1008,"GasA","TA","Y","SBrkr",1024,0,0,1024,1,0,1,0,2,1,"Gd",5,"Typ",2,"TA","Attchd",1956,"Unf",1,313,"TA","TA","Y",0,0,0,0,280,0,NA,NA,NA,0,8,2006,"WD ","Normal",157500
909250030,50,"RL",51,9839,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",5,2,1931,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,894,894,"GasA","Ex","Y","SBrkr",894,772,0,1666,1,0,1,0,3,1,"TA",7,"Typ",1,"Gd",NA,NA,NA,0,0,NA,NA,"N",0,156,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",100000
528110080,20,"RL",107,13891,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",436,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1400,"Unf",0,310,1710,"GasA","Ex","Y","SBrkr",1710,0,0,1710,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"RFn",3,866,"TA","TA","Y",0,102,0,0,0,0,NA,NA,NA,0,1,2008,"New","Partial",372402
909428340,20,"RL",NA,21579,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,1968,1968,"Hip","CompShg","HdBoard","BrkFace","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",813,"Unf",0,675,1488,"GasA","Ex","Y","SBrkr",1488,0,0,1488,0,1,2,0,3,1,"TA",7,"Typ",2,"Gd","Attchd",1968,"RFn",2,552,"TA","TA","Y",0,0,216,0,0,0,NA,NA,NA,0,9,2007,"CWD","Normal",215000
528315030,60,"RL",82,9452,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",423,"Gd","TA","PConc","Gd","TA","No","GLQ",1074,"Unf",0,322,1396,"GasA","Ex","Y","SBrkr",1407,985,0,2392,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1997,"Fin",3,870,"TA","TA","Y",0,70,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal",348000
907192040,60,"RL",NA,8826,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","TA","PConc","Gd","TA","No","GLQ",841,"Unf",0,144,985,"GasA","Ex","Y","SBrkr",985,857,0,1842,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"Fin",2,486,"TA","TA","Y",193,96,0,0,0,0,NA,NA,NA,0,7,2007,"WD ","Normal",217500
903226060,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1940,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",521,"Unf",0,460,981,"GasA","Ex","Y","SBrkr",1014,658,0,1672,0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1940,"Unf",1,240,"TA","TA","Y",0,11,0,0,0,0,NA,"GdPrv",NA,0,7,2008,"WD ","Normal",164900
905426200,20,"RL",65,11479,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,7,1950,1987,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",104,"Rec",387,172,663,"GasA","Ex","Y","SBrkr",1074,0,0,1074,1,0,1,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1987,"Unf",1,467,"TA","TA","Y",0,52,52,0,0,0,NA,"MnPrv",NA,0,6,2010,"WD ","Normal",144500
528180120,120,"RL",44,7390,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2009,"Hip","CompShg","MetalSd","MetalSd","BrkFace",308,"Ex","TA","PConc","Ex","TA","No","GLQ",800,"Unf",0,1084,1884,"GasA","Ex","Y","SBrkr",1884,0,0,1884,1,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2008,"Fin",2,649,"TA","TA","Y",231,90,0,0,0,0,NA,NA,NA,0,5,2009,"New","Partial",320000
905452070,90,"RL",50,9350,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",5,5,1975,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",864,"Unf",0,0,864,"GasA","Fa","N","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD ","Normal",99600
906394010,60,"RL",91,10984,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,945,945,"GasA","Ex","Y","SBrkr",945,864,0,1809,0,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",2005,"RFn",2,638,"TA","TA","Y",144,54,0,0,0,0,NA,NA,NA,0,5,2006,"New","Partial",209700
907203090,20,"RL",88,7990,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,924,924,"GasA","TA","Y","SBrkr",924,0,0,924,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1981,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,4,2008,"WD ","Normal",110000
